,strategy_nav,hs300_nav,equal_weight_nav
2024-07-23,4910865.439489614,1481442.5619514359,1851128.0750399036
2024-07-24,4844726.568141501,1472092.7828835715,1832033.563211203
2024-07-25,4803193.087863961,1463953.1778912805,1820730.9728817283
2024-07-26,4836834.890247045,1468268.460537987,1832374.6523415989
2024-07-29,4812339.087376555,1460279.588971479,1825603.776825153
2024-07-30,4823660.84551631,1451080.543329398,1819837.5787069935
2024-07-31,4955760.857109976,1482390.0291992156,1867689.068151494
2024-08-01,4957348.370295862,1472566.516507461,1854455.9034546074
2024-08-02,4864000.235942067,1457544.8539608414,1832488.9057482982
2024-08-05,4726121.169462377,1439857.3631125137,1793604.7425698612
2024-08-06,4794141.848211657,1439710.9363560388,1803816.196250658
2024-08-07,4769787.388515032,1439069.2426291332,1799160.9777765495
2024-08-08,4769437.309638369,1439693.7096788066,1809407.3727169647
2024-08-09,4779054.830447976,1434822.866691356,1805781.9965113758
2024-08-12,4803239.417623762,1432337.9185005878,1807126.1474028835
2024-08-13,4831195.009573914,1436011.507420389,1820807.2106507577
2024-08-14,4789877.028391585,1425180.2341105412,1808735.6481786764
2024-08-15,4806789.837717645,1439267.3494173053,1827082.0546243163
2024-08-16,4799926.147103539,1440852.203722683,1825850.0787668293
2024-08-19,4849666.347276569,1445735.9667180574,1835497.9366581223
2024-08-20,4844854.124080514,1435283.6803073217,1818695.8066003583
2024-08-21,4865670.105149114,1430520.5040525736,1815134.2454573524
2024-08-22,4834380.787082223,1426859.8351406967,1802287.822824341
2024-08-23,4890540.576276262,1432910.7055185642,1808052.6431569739
2024-08-26,4857480.759802721,1431631.6247340613,1805391.9947614355
2024-08-27,4869454.766443387,1423496.3264110785,1797476.8148825984
2024-08-28,4826214.890530416,1415386.868103944,1790966.539789081
2024-08-29,4822961.6212337045,1411588.3857742082,1794074.19268624
2024-08-30,4878394.584939941,1430430.063997104,1816673.5944366867
2024-09-02,4878394.584939941,1406131.8357608577,1792659.8344236591
2024-09-03,4875467.548188977,1409758.05131827,1798099.9639263968
2024-09-04,4831193.442177475,1400597.7656999615,1791441.1008453527
2024-09-05,4825043.664888539,1403009.5005124924,1795839.863041761
2024-09-06,4718532.613149916,1391635.5868698251,1773297.4749393843
2024-09-09,4776522.481381141,1375097.9767267576,1764573.512633477
2024-09-10,4808751.013896243,1376308.150802331,1770773.8860189454
2024-09-11,4886514.529134936,1372160.82825864,1775125.053427487
2024-09-12,4928420.633074537,1366277.917983788,1773265.6026594886
2024-09-13,4953356.958180275,1360584.5011584924,1768886.5204397324
2024-09-16,4944854.088192922,,1768279.2307881822
2024-09-17,4946696.09936521,,1768410.9713831823
2024-09-18,4928343.977318612,1365649.144264807,1767098.819056722
2024-09-19,5029825.436916969,1376428.7375429573,1784412.811663952
2024-09-20,5049715.826778399,1378586.3788663107,1782496.3668934305
2024-09-23,5064553.657726298,1383629.4886260848,1786551.6657233513
2024-09-24,5082730.342591915,1443556.7920481637,1843250.9381462524
2024-09-25,5081537.86231841,1464926.485154909,1859098.415717266
2024-09-26,5106424.574955526,1526852.0831359422,1915350.0939172364
2024-09-27,5229088.07594634,1595052.4982988634,1980912.6187134758
2024-09-30,5504433.0242708605,1730355.1279511426,2133306.165071951
2024-10-01,5504433.0242708605,,2128260.921443313
2024-10-02,5500029.477851444,,2128605.5367510277
2024-10-03,5494122.364279729,,2128148.3059414257
2024-10-04,5552305.407343323,,2132655.746304798
2024-10-07,5493230.483921326,,2128117.578259077
2024-10-08,5562433.384188956,1832961.5242163993,2133479.51997833
2024-10-09,5596710.036910973,1703709.7649419869,2031617.629800643
2024-10-10,5539278.16533758,1721715.9493191133,2027173.6023993876
2024-10-11,5315712.57508751,1674075.5734330162,1979905.559462651
2024-10-14,5480079.649587583,1706018.1396911233,2020724.7511598791
2024-10-15,5357018.473425424,1660647.3785303896,1980195.6179941515
2024-10-16,5349544.3102418445,1650139.105418649,1975990.0681649398
2024-10-17,5319899.0149376085,1631461.0806294603,1966373.8450774166
2024-10-18,5546190.977251078,1690466.7568196084,2038249.338134552
2024-10-21,5631367.501742259,1694760.5061197747,2052323.8040939674
2024-10-22,5669428.370698463,1704484.965417443,2055952.2303640267
2024-10-23,5687637.967715884,1711130.1561598266,2052985.9906240583
2024-10-24,5642971.809200422,1692017.1577705208,2041000.440572381
2024-10-25,5738387.265119539,1703899.2583915426,2059455.8073601592
2024-10-28,5826416.5641452465,1707232.6204360048,2067166.101342036
2024-10-29,5744108.30788557,1690216.9699997394,2051794.4139922438
2024-10-30,5773702.489079361,1675057.4940352605,2041605.0590370423
2024-10-31,5851703.360219455,1675742.254455247,2039211.0691890682
2024-11-01,5728083.040880183,1675302.9741858216,2024173.6710668574
2024-11-04,5835110.179355948,1698877.6819783088,2043990.1005290463
2024-11-05,6028063.816870388,1741862.5483423602,2092150.5650677185
2024-11-06,6039257.57658812,1733124.3163162447,2098079.1400395706
2024-11-07,6104000.996183457,1785415.8950550796,2137627.3308412046
2024-11-08,6115409.604534262,1767478.617386883,2129775.8718709974
2024-11-11,6183806.634716993,1779141.0778731918,2153905.3554923474
2024-11-12,6110304.779341325,1759593.1058837688,2132590.207382732
2024-11-13,6100061.072086412,1770424.3791936168,2139581.868352564
2024-11-14,5916358.0831141705,1739730.7470348554,2097986.3751357235
2024-11-15,5772313.126298763,1709243.8350028829,2057643.6295395014
2024-11-18,5656644.306392975,1701298.030129456,2048665.7497885237
2024-11-19,5780575.38615145,1712715.0104652038,2076267.9185152005
2024-11-20,5860513.29305671,1716539.3328107882,2085242.5155452234
2024-11-21,5876284.936545725,1718059.5870765443,2092280.728531871
2024-11-22,5772609.457037694,1664829.1544285456,2045170.1891295463
2024-11-25,5782907.773679572,1657245.1097769984,2038791.3649208937
2024-11-26,5815853.094669964,1653838.5343542988,2032076.3951439203
2024-11-27,5780003.383395091,1682632.9253481918,2061508.0996758211
2024-11-28,5780003.383395091,1667779.2229045879,2050000.2510290756
2024-11-29,5776535.381365053,1686741.48786811,2073106.5628747998
2024-12-02,5802236.853194909,1700113.696069731,2089683.567971639
2024-12-03,5812418.103201751,1701948.3371949773,2092310.5841649908
2024-12-04,5866014.565420166,1692762.2115608202,2086741.3737358341
2024-12-05,5851368.302010953,1688899.1291914633,2088473.5423232098
2024-12-06,5885574.438649318,1711100.0094746698,2109843.2746063126
2024-12-09,5842800.234875746,1708270.5277392545,2101400.3594684475
2024-12-10,5820154.024556539,1720790.0154178732,2110563.409308708
2024-12-11,5882794.780293831,1717857.1736190636,2121000.0305827865
2024-12-12,5870626.373757933,1734941.7307642587,2131492.876680804
2024-12-13,5854171.661906418,1693890.5589195401,2100286.4820393804
2024-12-16,5936122.351348833,1684700.1266160752,2092752.929739466
2024-12-17,5913247.823524574,1689088.6226410193,2083296.2448999854
2024-12-18,5719646.3320007045,1697641.667886887,2079715.8677211904
2024-12-19,5699845.339123278,1699179.1488298753,2078500.3531260332
2024-12-20,5699901.097745219,1691547.730815939,2085188.3711502133
2024-12-23,5739790.500727277,1694058.519022556,2079860.2175953542
2024-12-24,5811468.042595013,1715643.5455947055,2102078.3616014854
2024-12-25,5826447.233630661,1716479.039440475,2099603.0931072407
2024-12-26,5809813.348168877,1717275.773262472,2104939.4125690656
2024-12-27,5806839.83879474,1714497.9715587539,2098284.3483344144
2024-12-30,5810311.3411171,1722258.5896519332,2097459.661672628
2024-12-31,5770191.700739792,1694635.6127098405,2062611.5981287777
2025-01-02,5696119.102087433,1645319.9424628965,2020263.6362551344
2025-01-03,5645020.991408193,1625836.5705130948,2004661.0792632482
2025-01-06,5626444.808224648,1623170.7422113868,2004284.0155822395
2025-01-07,5614736.220274752,1634859.0427135446,2012709.3082841535
2025-01-08,5629823.425135137,1631891.7475602701,2009848.6551576771
2025-01-09,5644473.10330492,1627869.3184265138,2005616.586080434
2025-01-10,5631236.991302308,1607455.7059061646,1987009.359115457
2025-01-13,5642894.1239103405,1603161.9566059986,1986872.4420376301
2025-01-14,5706599.573335445,1645380.2358332097,2028788.7429648852
2025-01-15,5710613.323406934,1634824.58935908,2029119.50206795
2025-01-16,5657880.985174809,1636697.9905080993,2027908.837915344
2025-01-17,5693836.685015751,1641848.7670005755,2040171.9600648347
2025-01-20,5695257.1674504345,1649316.5315808044,2046768.5736752416
2025-01-21,5718872.953881197,1650578.385688075,2049670.3332706264
2025-01-22,5737259.543209378,1635250.949620581,2045209.2786112425
2025-01-23,5751270.539708115,1638145.0313956176,2046751.9360807773
2025-01-24,5726395.602299462,1650686.052420777,2060461.7952268296
2025-01-27,5599605.35832958,1643890.12825261,2037753.7930439147
2025-01-28,5667668.598967065,,2042870.5955480835
2025-01-29,5652142.333397391,,2041423.8150365758
2025-01-30,5679809.823476771,,2043422.3872528696
2025-01-31,5661506.125773003,,2042105.3647883923
2025-02-03,5616183.222178603,,2038835.7703546223
2025-02-04,5671983.391909662,,2042887.18312158
2025-02-05,5695066.973624847,1634415.4557748109,2044549.993111248
2025-02-06,5716695.814966817,1654979.801720943,2071150.235597859
2025-02-07,5693677.109228395,1676457.1615603906,2086072.5159298722
2025-02-10,5743960.58705327,1680057.5371019547,2103197.2380899685
2025-02-11,5726191.778424353,1672339.9857018564,2097306.294713633
2025-02-12,5773269.6225757,1688154.0754011648,2112942.8524495605
2025-02-13,5777501.104540283,1681814.6581796557,2108179.9646441136
2025-02-14,5818657.060031066,1696401.3471261584,2121873.96302912
2025-02-17,5834350.152254237,1700014.6426756463,2123529.430678593
2025-02-18,5716631.848132364,1685104.953531037,2104058.0902241347
2025-02-19,5835245.273579623,1696896.6140965887,2125416.8846612913
2025-02-20,5863241.809587048,1692047.3044556787,2123098.260702045
2025-02-21,5965348.896779385,1713382.5442079592,2142655.203633366
2025-02-24,5966235.583731577,1709627.128571304,2137404.2891009306
2025-02-25,5920964.725502957,1690647.6369305493,2122585.432550823
2025-02-26,5997428.994616125,1705415.2059879915,2139341.3341687648
2025-02-27,5974720.866131369,1708938.0614820095,2129612.969496679
2025-02-28,5785616.845744666,1675315.894193747,2095513.1295329686
2025-03-03,5799902.11190159,1674635.4404430687,2086295.4226448587
2025-03-04,5864263.61943833,1673235.7729179394,2091084.8662451047
2025-03-05,5889447.158203412,1680707.8441674765,2103504.071282999
2025-03-06,6000411.132741935,1703821.738343998,2118872.6044825995
2025-03-07,5971052.141818729,1698554.6817802035,2112868.622535695
2025-03-10,5977037.947135693,1692004.2377625979,2097742.49715681
2025-03-11,6006714.704852053,1697439.254429408,2099351.8136098655
2025-03-12,6011479.968033444,1691328.0906812279,2098651.469663709
2025-03-13,5942501.2382274205,1684588.153214066,2082627.1931005951
2025-03-14,6039416.330048855,1725492.8983023097,2124261.9575419277
2025-03-17,6030649.782047815,1721285.2823883053,2125381.11954586
2025-03-18,6053361.395777581,1725992.471942048,2125364.954086132
2025-03-19,6016009.834175555,1727047.6059225304,2127974.7509167907
2025-03-20,5981756.32531361,1711896.743296668,2115705.5014941846
2025-03-21,5879293.022578898,1685931.83403819,2092237.5270489724
2025-03-24,5853587.356347888,1694609.7726939924,2103751.4388727513
2025-03-25,5851523.348475727,1693511.5720204294,2100536.85360613
2025-03-26,5832674.327798967,1687938.7419357602,2092733.2381993413
2025-03-27,5847695.648641306,1693558.9453828183,2096064.3241883975
2025-03-28,5816515.871106771,1686134.2474956703,2079825.4399063739
2025-03-31,5795087.481046776,1674135.8668033301,2072957.6169827953
2025-04-01,5815577.9821970295,1674295.2135677293,2080720.0786631003
2025-04-02,5825669.040693684,1672878.3193653675,2084178.0718431266
2025-04-03,5834971.212047864,1663020.3533191485,2054982.4531551718
2025-04-04,5834971.212047864,,2030235.5335438359
2025-04-07,5830303.235078225,1545853.1081232382,2030147.124645289
2025-04-08,5719462.212301135,1572261.6043204493,2048303.9878127307
2025-04-09,5762073.075613581,1587778.5338374996,2119002.3580616815
2025-04-10,5849697.6552499235,1608592.6666035007,2129417.5756762843
2025-04-11,5874911.710663575,1615224.9373379601,2152157.9689880162
2025-04-14,5930124.872700586,1618937.286281534,2166183.7155058845
2025-04-15,5942588.428487795,1619837.3801669253,2163942.4014364122
2025-04-16,6034177.802240052,1624828.8098950023,2156317.437832459
2025-04-17,6050527.123078685,1624570.4097365167,2158695.6751080975
2025-04-18,6054806.041429865,1624699.6098157596,2157531.9075200283
2025-04-21,6102315.7247552015,1630022.6530805596,2174609.2759970576
2025-04-22,6214476.884226068,1629622.132834907,2190754.0262182024
2025-04-23,6008205.148999172,1630883.9869421776,2187693.9344814043
2025-04-24,6058419.488055401,1629798.7062765388,2195295.3274324024
2025-04-25,6031546.258353653,1630931.3603045666,2200167.7072568624
2025-04-28,6006134.809987948,1628618.6788861218,2193022.5180159435
2025-04-29,6015559.727778293,1625802.1171586306,2196641.8150645937
2025-04-30,5966780.937965988,1623859.8093006818,2199211.349664302
2025-05-01,5999660.764664504,,2203020.394268145
2025-05-02,6045154.631299413,,2209781.9169161054
2025-05-05,6005616.858808632,,2206891.3422322785
2025-05-06,5955958.826725869,1640212.2326635013,2203241.762725221
2025-05-07,5980432.140977105,1650156.3320958824,2214143.4724791073
2025-05-08,6027212.106053594,1659316.6177141909,2221295.9861195777
2025-05-09,6024750.30391818,1656413.9226005378,2210650.9839542694
2025-05-12,6239744.059225114,1675557.0676750003,2239856.6152469963
2025-05-13,6280691.82898619,1677990.3358340713,2244527.8213157654
2025-05-14,6299074.85942088,1698210.1482355562,2256994.6647611978
2025-05-15,6314544.413165136,1682701.8320571221,2233177.278654961
2025-05-16,6350292.860184208,1674902.4539401704,2233698.017161378
2025-05-19,6355907.386242516,1669760.2907863103,2235120.4039431927
2025-05-20,6331769.540564608,1678812.9096719164,2240710.8485012506
2025-05-21,6238162.36704432,1686655.3544819495,2246596.4019734436
2025-05-22,6241526.012403265,1685574.3804856185,2239921.9612331134
2025-05-23,6191498.341564358,1671965.3054720524,2220565.591161563
2025-05-26,6191498.341564358,1662421.726285324,2216915.804990536
2025-05-27,6187783.442559419,1653502.6141482685,2206947.060774826
2025-05-28,6166849.603179088,1652141.7066469118,2202566.7887527393
2025-05-29,6185839.816903179,1661814.4859128832,2217475.1592583745
2025-05-30,6182264.867828291,1653860.06770084,2209197.131287752
2025-06-02,6216781.021315638,,2211663.9614510518
2025-06-03,6259518.63333524,1658933.3241457709,2214704.8031978705
2025-06-04,6268322.014935887,1666138.381898206,2223844.7947642924
2025-06-05,6226605.938336666,1669936.864227942,2227964.115474751
2025-06-06,6289584.506382216,1668395.0766156458,2229085.331143044
2025-06-09,6297691.181503735,1673248.6929258634,2235654.168585287
2025-06-10,6335765.64316515,1664730.1010344604,2226900.024867907
2025-06-11,6315361.647676021,1677288.3487368524,2234184.38343933
2025-06-12,6335017.839044613,1676241.8280949863,2237583.6750174584
2025-06-13,6258433.474583346,1664174.5406937168,2221166.9415041795
2025-06-16,6332168.699502251,1668317.5565681001,2231141.786852847
2025-06-17,6274191.888373673,1666844.675664733,2221544.383718294
2025-06-18,6268918.147010869,1668821.4368771466,2222853.7865202636
2025-06-19,6222503.905251101,1655091.775122954,2207678.301937547
2025-06-20,6218770.40290795,1656620.642727326,2202167.078008634
2025-06-23,6233746.515198297,1661469.952368236,2215478.4968879484
2025-06-24,6316069.680424909,1681336.6178864578,2241046.157697838
2025-06-25,6322779.507207479,1705471.1926889967,2265773.635363394
2025-06-26,6377924.342319959,1699420.3223111294,2263985.125332729
2025-06-27,6402450.013778783,1688972.342569702,2259922.9166995236
2025-06-30,6458951.860425884,1695139.4930188877,2274564.8925743434
2025-07-01,6426735.1400950225,1698016.3481166922,2276522.9832626767
2025-07-02,6465392.046180702,1698412.5616930362,2272163.575192769
2025-07-03,6524485.740737328,1708916.5281354687,2286357.025757073
2025-07-04,6524485.740737328,1715001.8518678006,2286449.171399846
2025-07-07,6520571.049292886,1707667.5940361223,2279603.5301189343
2025-07-08,6632058.979770653,1722000.1894934475,2298247.0660596984
2025-07-09,6675919.681634999,1718963.987631244,2295255.9535371354
2025-07-10,6679882.8024441805,1726983.0058829084,2302516.313783533
2025-07-11,6661749.6615580935,1729045.9004814834,2308900.7530632685
2025-07-14,6672745.667284014,1730277.6079035974,2311971.1341945366
2025-07-15,6666915.246824349,1730876.234937422,2311887.7709869384
2025-07-16,6675603.28228964,1725768.5251380266,2310040.082905707
